#Mouth boundary - rescaled Littlehampton tidal levels
#Imposed tidal water level
#
T          SL(1)
s          m 
   362760.00  -0.730291
   362820.00  -0.742558
   362880.00  -0.754802
   362940.00  -0.767024
   363000.00  -0.779226
   363060.00  -0.791411
   363120.00  -0.803579
   363180.00  -0.815732
   363240.00  -0.827872
   363300.00  -0.840000
   363360.00  -0.852115
   363420.00  -0.864197
   363480.00  -0.876224
   363540.00  -0.888175
   363600.00  -0.900026
   363660.00  -0.911754
   363720.00  -0.923339
   363780.00  -0.934756
   363840.00  -0.945984
   363900.00  -0.957000
   363960.00  -0.967785
   364020.00  -0.978335
   364080.00  -0.988646
   364140.00  -0.998717
   364200.00  -1.008547
   364260.00  -1.018132
   364320.00  -1.027472
   364380.00  -1.036565
   364440.00  -1.045408
   364500.00  -1.054000
   364560.00  -1.062346
   364620.00  -1.070481
   364680.00  -1.078446
   364740.00  -1.086285
   364800.00  -1.094038
   364860.00  -1.101749
   364920.00  -1.109458
   364980.00  -1.117208
   365040.00  -1.125042
   365100.00  -1.133000
   365160.00  -1.141113
   365220.00  -1.149358
   365280.00  -1.157702
   365340.00  -1.166111
   365400.00  -1.174550
   365460.00  -1.182985
   365520.00  -1.191381
   365580.00  -1.199706
   365640.00  -1.207923
   365700.00  -1.216000
   365760.00  -1.223911
   365820.00  -1.231670
   365880.00  -1.239300
   365940.00  -1.246823
   366000.00  -1.254262
   366060.00  -1.261641
   366120.00  -1.268981
   366180.00  -1.276306
   366240.00  -1.283638
   366300.00  -1.291000
   366360.00  -1.298409
   366420.00  -1.305856
   366480.00  -1.313326
   366540.00  -1.320804
   366600.00  -1.328275
   366660.00  -1.335724
   366720.00  -1.343136
   366780.00  -1.350496
   366840.00  -1.357789
   366900.00  -1.365000
   366960.00  -1.372114
   367020.00  -1.379121
   367080.00  -1.386009
   367140.00  -1.392768
   367200.00  -1.399386
   367260.00  -1.405854
   367320.00  -1.412160
   367380.00  -1.418293
   367440.00  -1.424244
   367500.00  -1.430000
   367560.00  -1.435553
   367620.00  -1.440900
   367680.00  -1.446038
   367740.00  -1.450965
   367800.00  -1.455680
   367860.00  -1.460181
   367920.00  -1.464465
   367980.00  -1.468531
   368040.00  -1.472377
   368100.00  -1.476000
   368160.00  -1.479402
   368220.00  -1.482592
   368280.00  -1.485582
   368340.00  -1.488387
   368400.00  -1.491017
   368460.00  -1.493486
   368520.00  -1.495807
   368580.00  -1.497991
   368640.00  -1.500051
   368700.00  -1.502000
   368760.00  -1.503848
   368820.00  -1.505598
   368880.00  -1.507248
   368940.00  -1.508799
   369000.00  -1.510250
   369060.00  -1.511601
   369120.00  -1.512852
   369180.00  -1.514002
   369240.00  -1.515052
   369300.00  -1.516000
   369360.00  -1.516843
   369420.00  -1.517561
   369480.00  -1.518131
   369540.00  -1.518529
   369600.00  -1.518732
   369660.00  -1.518716
   369720.00  -1.518459
   369780.00  -1.517936
   369840.00  -1.517124
   369900.00  -1.516000
   369960.00  -1.514554
   370020.00  -1.512830
   370080.00  -1.510886
   370140.00  -1.508781
   370200.00  -1.506572
   370260.00  -1.504317
   370320.00  -1.502074
   370380.00  -1.499902
   370440.00  -1.497858
   370500.00  -1.496000
   370560.00  -1.494363
   370620.00  -1.492887
   370680.00  -1.491491
   370740.00  -1.490091
   370800.00  -1.488606
   370860.00  -1.486952
   370920.00  -1.485047
   370980.00  -1.482808
   371040.00  -1.480153
   371100.00  -1.477000
   371160.00  -1.473290
   371220.00  -1.469060
   371280.00  -1.464374
   371340.00  -1.459294
   371400.00  -1.453880
   371460.00  -1.448196
   371520.00  -1.442304
   371580.00  -1.436266
   371640.00  -1.430144
   371700.00  -1.424000
   371760.00  -1.417888
   371820.00  -1.411831
   371880.00  -1.405841
   371940.00  -1.399934
   372000.00  -1.394123
   372060.00  -1.388422
   372120.00  -1.382846
   372180.00  -1.377407
   372240.00  -1.372121
   372300.00  -1.367000
   372360.00  -1.362059
   372420.00  -1.357313
   372480.00  -1.352774
   372540.00  -1.348458
   372600.00  -1.344377
   372660.00  -1.340546
   372720.00  -1.336979
   372780.00  -1.333689
   372840.00  -1.330692
   372900.00  -1.328000
